@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C10-L6,7-weka.filters.unsupervised.attribute.AddValues-C11-L6,7,8-weka.filters.unsupervised.attribute.AddValues-C12-L6,7,8-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-L1-5-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4}

@data
627,'2018/10/08 17:05:55:671',15,0.898039,-0.043137,-0.011765,-0.003922,-1,-1,?,8,?,?,?,?
628,'2018/10/08 17:05:55:706',15,0.898039,-0.043137,-0.011765,-0.003922,-1,-1,?,8,?,?,?,?
629,'2018/10/08 17:05:55:738',15,0.905882,-0.043137,-0.011765,-0.003922,-1,-1,?,8,?,?,?,?
668,'2018/10/08 17:07:42:332',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
669,'2018/10/08 17:07:42:365',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
670,'2018/10/08 17:07:42:397',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
671,'2018/10/08 17:07:42:431',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
672,'2018/10/08 17:07:42:465',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
673,'2018/10/08 17:07:42:498',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
674,'2018/10/08 17:07:42:531',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
675,'2018/10/08 17:07:42:564',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
676,'2018/10/08 17:07:42:599',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
677,'2018/10/08 17:07:42:632',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
678,'2018/10/08 17:07:42:665',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
679,'2018/10/08 17:07:42:698',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
680,'2018/10/08 17:07:42:731',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
681,'2018/10/08 17:07:42:766',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
682,'2018/10/08 17:07:42:799',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
683,'2018/10/08 17:07:42:831',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
684,'2018/10/08 17:07:42:866',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
685,'2018/10/08 17:07:42:901',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
686,'2018/10/08 17:07:42:932',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
687,'2018/10/08 17:07:42:964',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
688,'2018/10/08 17:07:42:998',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
689,'2018/10/08 17:07:43:032',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
690,'2018/10/08 17:07:43:064',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
691,'2018/10/08 17:07:43:098',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
692,'2018/10/08 17:07:43:132',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
693,'2018/10/08 17:07:43:164',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
694,'2018/10/08 17:07:43:197',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
695,'2018/10/08 17:07:43:231',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
696,'2018/10/08 17:07:43:264',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
697,'2018/10/08 17:07:43:298',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
698,'2018/10/08 17:07:43:334',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
699,'2018/10/08 17:07:43:366',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
700,'2018/10/08 17:07:43:399',17,-0.027451,0.043137,-1,-0.058824,-1,-1,?,?,1,?,?,?
701,'2018/10/08 17:07:46:667',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
702,'2018/10/08 17:07:46:697',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
703,'2018/10/08 17:07:46:731',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
704,'2018/10/08 17:07:46:764',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
705,'2018/10/08 17:07:46:798',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
706,'2018/10/08 17:07:46:830',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
707,'2018/10/08 17:07:46:864',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
708,'2018/10/08 17:07:46:899',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
709,'2018/10/08 17:07:46:931',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
710,'2018/10/08 17:07:46:965',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
711,'2018/10/08 17:07:47:010',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
712,'2018/10/08 17:07:47:047',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
713,'2018/10/08 17:07:47:078',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
714,'2018/10/08 17:07:47:111',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
715,'2018/10/08 17:07:47:148',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
716,'2018/10/08 17:07:47:179',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
717,'2018/10/08 17:07:47:210',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
718,'2018/10/08 17:07:47:248',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
719,'2018/10/08 17:07:47:279',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
720,'2018/10/08 17:07:47:310',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
721,'2018/10/08 17:07:47:348',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
722,'2018/10/08 17:07:47:377',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
723,'2018/10/08 17:07:47:412',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
724,'2018/10/08 17:07:47:447',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
725,'2018/10/08 17:07:47:479',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
726,'2018/10/08 17:07:47:512',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
727,'2018/10/08 17:07:47:547',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
728,'2018/10/08 17:07:47:576',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
729,'2018/10/08 17:07:47:611',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
730,'2018/10/08 17:07:47:649',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
731,'2018/10/08 17:07:47:678',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
732,'2018/10/08 17:07:47:711',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
733,'2018/10/08 17:07:47:749',18,-0.027451,0.035294,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
734,'2018/10/08 17:07:47:778',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
735,'2018/10/08 17:07:47:810',18,-0.027451,0.043137,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
736,'2018/10/08 17:07:47:848',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
737,'2018/10/08 17:07:47:877',18,-0.027451,0.035294,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
738,'2018/10/08 17:07:47:912',18,-0.027451,0.043137,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
739,'2018/10/08 17:07:47:947',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
740,'2018/10/08 17:07:47:979',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
741,'2018/10/08 17:07:48:015',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
742,'2018/10/08 17:07:48:048',18,-0.027451,0.035294,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
743,'2018/10/08 17:07:48:079',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
744,'2018/10/08 17:07:48:112',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
745,'2018/10/08 17:07:48:147',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
746,'2018/10/08 17:07:48:178',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
747,'2018/10/08 17:07:48:212',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
748,'2018/10/08 17:07:48:247',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
749,'2018/10/08 17:07:48:279',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
750,'2018/10/08 17:07:48:312',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
751,'2018/10/08 17:07:48:348',18,-0.027451,0.035294,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
752,'2018/10/08 17:07:48:378',18,-0.027451,0.035294,-0.772549,0.035294,-1,-1,?,?,2,?,?,?
753,'2018/10/08 17:07:48:411',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
754,'2018/10/08 17:07:48:448',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
755,'2018/10/08 17:07:48:480',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
756,'2018/10/08 17:07:48:513',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
757,'2018/10/08 17:07:48:548',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
758,'2018/10/08 17:07:48:579',18,-0.027451,0.035294,-0.764706,0.035294,-1,-1,?,?,2,?,?,?
759,'2018/10/08 17:07:51:781',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
760,'2018/10/08 17:07:51:823',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
761,'2018/10/08 17:07:51:850',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
762,'2018/10/08 17:07:51:882',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
763,'2018/10/08 17:07:51:916',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
764,'2018/10/08 17:07:51:950',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
765,'2018/10/08 17:07:51:981',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
766,'2018/10/08 17:07:52:016',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
767,'2018/10/08 17:07:52:050',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
768,'2018/10/08 17:07:52:081',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
769,'2018/10/08 17:07:52:116',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
770,'2018/10/08 17:07:52:150',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
771,'2018/10/08 17:07:52:181',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
772,'2018/10/08 17:07:52:214',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
773,'2018/10/08 17:07:52:251',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
774,'2018/10/08 17:07:52:280',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
775,'2018/10/08 17:07:52:333',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
776,'2018/10/08 17:07:52:360',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
777,'2018/10/08 17:07:52:389',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
778,'2018/10/08 17:07:52:424',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
779,'2018/10/08 17:07:52:456',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
780,'2018/10/08 17:07:52:498',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
781,'2018/10/08 17:07:52:526',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
782,'2018/10/08 17:07:52:557',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
783,'2018/10/08 17:07:52:591',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
784,'2018/10/08 17:07:52:623',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
785,'2018/10/08 17:07:52:657',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
786,'2018/10/08 17:07:52:698',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
787,'2018/10/08 17:07:52:724',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
788,'2018/10/08 17:07:52:759',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
789,'2018/10/08 17:07:52:791',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
790,'2018/10/08 17:07:52:824',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
791,'2018/10/08 17:07:52:858',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
792,'2018/10/08 17:07:52:891',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
793,'2018/10/08 17:07:52:924',19,0.035294,0.019608,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
794,'2018/10/08 17:07:52:960',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
795,'2018/10/08 17:07:52:999',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
796,'2018/10/08 17:07:53:028',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
797,'2018/10/08 17:07:53:060',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
798,'2018/10/08 17:07:53:092',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
799,'2018/10/08 17:07:53:126',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
800,'2018/10/08 17:07:53:159',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
801,'2018/10/08 17:07:53:199',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
802,'2018/10/08 17:07:53:227',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
803,'2018/10/08 17:07:53:257',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
804,'2018/10/08 17:07:53:290',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
805,'2018/10/08 17:07:53:327',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
806,'2018/10/08 17:07:53:359',19,0.035294,0.027451,-0.466667,0.035294,-1,-1,?,?,3,?,?,?
807,'2018/10/08 17:07:53:391',19,0.035294,0.027451,-0.47451,0.035294,-1,-1,?,?,3,?,?,?
808,'2018/10/08 17:07:56:197',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
809,'2018/10/08 17:07:56:226',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
810,'2018/10/08 17:07:56:258',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
811,'2018/10/08 17:07:56:297',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
812,'2018/10/08 17:07:56:328',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
813,'2018/10/08 17:07:56:362',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
814,'2018/10/08 17:07:56:398',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
815,'2018/10/08 17:07:56:442',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
816,'2018/10/08 17:07:56:480',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
817,'2018/10/08 17:07:56:510',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
818,'2018/10/08 17:07:56:546',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
819,'2018/10/08 17:07:56:579',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
820,'2018/10/08 17:07:56:610',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
821,'2018/10/08 17:07:56:647',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
822,'2018/10/08 17:07:56:678',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
823,'2018/10/08 17:07:56:709',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
824,'2018/10/08 17:07:56:747',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
825,'2018/10/08 17:07:56:777',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
826,'2018/10/08 17:07:56:809',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
827,'2018/10/08 17:07:56:846',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
828,'2018/10/08 17:07:56:877',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
829,'2018/10/08 17:07:56:909',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
830,'2018/10/08 17:07:56:947',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
831,'2018/10/08 17:07:56:977',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
832,'2018/10/08 17:07:57:011',20,0.058824,0.027451,-0.184314,0.027451,-1,-1,?,?,4,?,?,?
833,'2018/10/08 17:07:57:047',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
834,'2018/10/08 17:07:57:075',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
835,'2018/10/08 17:07:57:110',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
836,'2018/10/08 17:07:57:147',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
837,'2018/10/08 17:07:57:176',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
838,'2018/10/08 17:07:57:209',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
839,'2018/10/08 17:07:57:246',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
840,'2018/10/08 17:07:57:277',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
841,'2018/10/08 17:07:57:311',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
842,'2018/10/08 17:07:57:347',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
843,'2018/10/08 17:07:57:377',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
844,'2018/10/08 17:07:57:409',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
845,'2018/10/08 17:07:57:446',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
846,'2018/10/08 17:07:57:479',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
847,'2018/10/08 17:07:57:509',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
848,'2018/10/08 17:07:57:546',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
849,'2018/10/08 17:07:57:578',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
850,'2018/10/08 17:07:57:609',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
851,'2018/10/08 17:07:57:647',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
852,'2018/10/08 17:07:57:686',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
853,'2018/10/08 17:07:57:721',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
854,'2018/10/08 17:07:57:754',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
855,'2018/10/08 17:07:57:786',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
856,'2018/10/08 17:07:57:822',20,0.058824,0.027451,-0.184314,0.035294,-1,-1,?,?,4,?,?,?
857,'2018/10/08 17:08:02:022',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
858,'2018/10/08 17:08:02:053',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
859,'2018/10/08 17:08:02:087',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
860,'2018/10/08 17:08:02:122',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
861,'2018/10/08 17:08:02:154',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
862,'2018/10/08 17:08:02:187',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
863,'2018/10/08 17:08:02:222',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
864,'2018/10/08 17:08:02:255',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
865,'2018/10/08 17:08:02:286',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
866,'2018/10/08 17:08:02:323',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
867,'2018/10/08 17:08:02:353',21,0.058824,-0.019608,0.560784,-0.011765,-1,-1,?,?,5,?,?,?
868,'2018/10/08 17:08:02:386',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
869,'2018/10/08 17:08:02:423',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
870,'2018/10/08 17:08:02:453',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
871,'2018/10/08 17:08:02:487',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
872,'2018/10/08 17:08:02:523',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
873,'2018/10/08 17:08:02:553',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
874,'2018/10/08 17:08:02:587',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
875,'2018/10/08 17:08:02:622',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
876,'2018/10/08 17:08:02:653',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
877,'2018/10/08 17:08:02:687',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
878,'2018/10/08 17:08:02:722',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
879,'2018/10/08 17:08:02:755',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
880,'2018/10/08 17:08:02:790',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
881,'2018/10/08 17:08:02:822',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
882,'2018/10/08 17:08:02:854',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
883,'2018/10/08 17:08:02:890',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
884,'2018/10/08 17:08:02:921',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
885,'2018/10/08 17:08:02:954',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
886,'2018/10/08 17:08:02:988',21,0.05098,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
887,'2018/10/08 17:08:03:032',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
888,'2018/10/08 17:08:03:066',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
889,'2018/10/08 17:08:03:100',21,0.05098,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
890,'2018/10/08 17:08:03:133',21,0.05098,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
891,'2018/10/08 17:08:03:172',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
892,'2018/10/08 17:08:03:201',21,0.05098,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
